slide_id,pos_x,pos_y,on_bg,on_blur,on_dist,patch_lvl,patch_size
001_DEF,9856,187439,0.96307373046875,93.915788870072,23.339213053385414,0,256
001_DEF,9856,187695,0.97235107421875,93.16261775954628,23.659464518229168,0,256
001_DEF,9856,187951,0.9862213134765624,80.86662343493663,24.204615275065105,0,256
001_DEF,9856,188207,0.971771240234375,105.2525381213054,26.00254821777344,0,256
001_DEF,9856,188463,0.9947967529296876,115.6768491268158,29.75279235839844,0,256
001_DEF,9856,188719,0.9954071044921876,112.70776134356856,29.789962768554688,0,256
001_DEF,9856,188975,0.9717559814453124,106.07308676745744,25.674947102864586,0,256
001_DEF,9856,189231,0.984954833984375,101.66675711958668,25.57395426432292,0,256
001_DEF,9856,189487,0.9888763427734376,105.81732144579291,29.611673990885414,0,256
001_DEF,9856,189743,0.9104461669921876,86.62916412181221,25.231114705403645,0,256
001_DEF,9856,189999,0.9670867919921876,86.32401265739463,25.51878865559896,0,256
001_DEF,9856,190255,0.604034423828125,89.43359821639024,20.341654459635414,0,256
001_DEF,10112,186927,0.985382080078125,78.47961060493253,28.878184000651043,0,256
001_DEF,10112,187183,0.972869873046875,81.24024715647101,25.08040364583333,0,256
001_DEF,10112,187439,0.9857940673828124,83.8207122774329,24.66244506835937,0,256
001_DEF,10112,187695,0.98907470703125,78.5775991640985,25.584197998046875,0,256
001_DEF,10112,187951,0.985748291015625,73.60953023191541,23.85775756835937,0,256
001_DEF,10112,188207,0.983062744140625,82.23544152616523,26.937891642252605,0,256
001_DEF,10112,188463,0.999237060546875,85.93865975155495,29.37509155273437,0,256
001_DEF,10112,188719,0.973358154296875,96.74264521803708,29.09216817220052,0,256
001_DEF,10112,188975,0.9676055908203124,91.47848652955145,27.751317342122395,0,256
001_DEF,10112,189231,0.990020751953125,86.33168464060873,25.05560302734375,0,256
001_DEF,10112,189487,0.9774169921875,81.69395035482012,26.67903645833333,0,256
001_DEF,10112,189743,0.9950408935546876,77.95937904622406,25.60263061523437,0,256
001_DEF,10112,189999,0.996856689453125,70.12403470068239,24.85345967610677,0,256
001_DEF,10112,190255,0.9640045166015624,73.90026484965347,26.113698323567707,0,256
001_DEF,10368,186927,0.9799652099609376,62.49663568940014,33.79300435384115,0,256
001_DEF,10368,187183,0.99261474609375,62.52782314643264,29.125834147135414,0,256
001_DEF,10368,187439,0.999176025390625,60.738600730896,27.244344075520832,0,256
001_DEF,10368,187695,0.9951629638671876,60.05175747629255,25.686813354492188,0,256
001_DEF,10368,187951,0.99749755859375,56.462231922661886,26.31873067220052,0,256
001_DEF,10368,188207,0.999237060546875,61.04562906897627,28.09406026204427,0,256
001_DEF,10368,188463,0.9998321533203124,66.70005486905575,31.68585205078125,0,256
001_DEF,10368,188719,0.982177734375,90.51751206046902,35.56231180826823,0,256
001_DEF,10368,188975,0.98895263671875,77.09381231828593,31.515899658203125,0,256
001_DEF,10368,189231,0.9959564208984376,68.59664645418525,26.75970967610677,0,256
001_DEF,10368,189487,0.9870147705078124,72.35633835545741,28.96742248535156,0,256
001_DEF,10368,189743,0.9976959228515624,61.30599689087831,26.06671142578125,0,256
001_DEF,10368,189999,1.0,54.09132884349674,26.627599080403645,0,256
001_DEF,10368,190255,0.9810028076171876,57.032468277728185,23.849105834960938,0,256
001_DEF,10368,190511,0.2171478271484375,52.952973725041375,10.725850423177084,0,256
001_DEF,10624,186927,0.8099517822265625,67.47402837849222,29.91112772623698,0,256
001_DEF,10624,187183,0.998687744140625,70.56070663686842,32.928385416666664,0,256
001_DEF,10624,187439,0.9994049072265624,64.42617536243051,30.21851094563802,0,256
001_DEF,10624,187695,1.0,59.041925486177206,28.07625325520833,0,256
001_DEF,10624,187951,0.9989166259765624,62.99658716376871,27.02318318684896,0,256
001_DEF,10624,188207,0.999542236328125,69.60161131783389,26.9644775390625,0,256
001_DEF,10624,188463,0.991455078125,74.02578657027334,26.94637044270833,0,256
001_DEF,10624,188719,0.9854278564453124,71.60594947985373,26.644922892252605,0,256
001_DEF,10624,188975,1.0,68.67549133300781,28.66370137532552,0,256
001_DEF,10624,189231,0.999267578125,67.89118729322217,29.202362060546875,0,256
001_DEF,10624,189487,0.9978179931640624,74.00378885492682,28.78305053710937,0,256
001_DEF,10624,189743,0.9849395751953124,73.78515392169356,27.633214314778645,0,256
001_DEF,10624,189999,0.9698028564453124,65.66672470327467,24.60912068684896,0,256
001_DEF,10624,190255,0.9984283447265624,59.8967651091516,25.79869079589844,0,256
001_DEF,10624,190511,0.3714447021484375,57.40542650129646,14.35169474283854,0,256
001_DEF,10880,187183,0.9425811767578124,67.50998920202255,32.07562255859375,0,256
001_DEF,10880,187439,1.0,66.35700680851005,33.5359141031901,0,256
001_DEF,10880,187695,1.0,62.87620178516954,29.71551005045573,0,256
001_DEF,10880,187951,1.0,68.42405467643403,30.27146402994792,0,256
001_DEF,10880,188207,0.9996185302734376,69.04034195840359,28.55479431152344,0,256
001_DEF,10880,188463,1.0,73.6216852569487,26.49838256835937,0,256
001_DEF,10880,188719,0.9998016357421876,77.08065534289926,27.685129801432293,0,256
001_DEF,10880,188975,1.0,70.91153965890408,28.500208536783852,0,256
001_DEF,10880,189231,1.0,67.17236876487732,28.224680582682293,0,256
001_DEF,10880,189487,1.0,72.06893697287887,30.271901448567707,0,256
001_DEF,10880,189743,1.0,68.7025850431528,28.684595743815105,0,256
001_DEF,10880,189999,0.9302978515625,72.00601628329605,26.962071736653645,0,256
001_DEF,10880,190255,0.99560546875,65.47791139199398,27.959187825520832,0,256
001_DEF,10880,190511,0.75616455078125,66.00818617246114,26.15289306640625,0,256
001_DEF,11136,187439,0.994903564453125,70.85196756548248,35.020782470703125,0,256
001_DEF,11136,187695,1.0,69.85704111214727,30.85378011067708,0,256
001_DEF,11136,187951,0.999603271484375,71.22863752301782,31.586461385091145,0,256
001_DEF,11136,188207,0.99932861328125,74.09159836894833,27.56468709309896,0,256
001_DEF,11136,188463,0.999481201171875,79.00633857003413,28.097396850585938,0,256
001_DEF,11136,188719,0.9945526123046876,79.76394247636199,26.403574625651043,0,256
001_DEF,11136,188975,1.0,75.23077275953256,27.637791951497395,0,256
001_DEF,11136,189231,1.0,73.97208879888058,33.605865478515625,0,256
001_DEF,11136,189487,0.9989471435546876,74.11947630345821,29.876805623372395,0,256
001_DEF,11136,189743,0.9992828369140624,81.93082691333257,28.74546813964844,0,256
001_DEF,11136,189999,0.973876953125,72.4841884970665,27.545974731445312,0,256
001_DEF,11136,190255,0.9509124755859376,78.3557618779596,25.91892496744792,0,256
001_DEF,11136,190511,0.714263916015625,73.9813787555322,19.462671915690105,0,256
001_DEF,11392,187695,0.986572265625,85.21355082816444,33.79138692220052,0,256
001_DEF,11392,187951,1.0,74.59394074953161,34.468526204427086,0,256
001_DEF,11392,188207,0.9997100830078124,75.93073672777973,31.97118123372396,0,256
001_DEF,11392,188463,1.0,81.88489466812462,29.38361104329427,0,256
001_DEF,11392,188719,1.0,83.45951655670069,31.51917012532552,0,256
001_DEF,11392,188975,1.0,78.13098051771522,36.18529256184896,0,256
001_DEF,11392,189231,0.9998321533203124,77.30498374789022,29.714467366536457,0,256
001_DEF,11392,189487,0.9992218017578124,81.11133720516227,28.685084025065105,0,256
001_DEF,11392,189743,0.9998931884765624,83.94359407178126,29.503219604492188,0,256
001_DEF,11392,189999,0.9831085205078124,84.17758115753531,28.784632364908852,0,256
001_DEF,11392,190255,0.947479248046875,94.5819490698632,25.409337361653645,0,256
001_DEF,11392,190511,0.689453125,88.22463353630155,22.4970703125,0,256
001_DEF,11648,187951,0.968353271484375,95.4784631987568,24.967478434244796,0,256
001_DEF,11648,188207,0.9943084716796876,93.72748369141482,32.50617472330729,0,256
001_DEF,11648,188463,0.9992523193359376,93.13739483221434,30.117808024088543,0,256
001_DEF,11648,188719,0.9996185302734376,94.25935592106543,31.15124003092448,0,256
001_DEF,11648,188975,0.9994049072265624,89.03189936187118,28.96820576985677,0,256
001_DEF,11648,189231,0.994903564453125,84.07437001820654,29.15790303548177,0,256
001_DEF,11648,189487,0.9989471435546876,83.22838669642806,27.31536356608073,0,256
001_DEF,11648,189743,0.9993743896484376,103.43801877554506,28.57996114095052,0,256
001_DEF,11648,189999,0.99212646484375,102.25850567198358,27.767166137695312,0,256
001_DEF,11648,190255,0.95904541015625,93.55533773987554,24.18804423014323,0,256
001_DEF,11648,190511,0.947296142578125,103.11084431037308,23.602813720703125,0,256
001_DEF,11904,188207,0.995452880859375,91.1886198958382,31.85601806640625,0,256
001_DEF,11904,188463,0.99505615234375,103.24632383789869,31.804738362630207,0,256
001_DEF,11904,188719,0.996490478515625,120.19240755192004,29.31042989095052,0,256
001_DEF,11904,188975,0.9890899658203124,123.56796064134689,27.13269551595052,0,256
001_DEF,11904,189231,0.9981536865234376,92.33642777707428,26.721593221028645,0,256
001_DEF,11904,189487,0.9965057373046876,96.17635053023696,29.26648457845052,0,256
001_DEF,11904,189743,0.9885406494140624,96.934120135149,25.69317118326823,0,256
001_DEF,11904,189999,0.9918365478515624,101.90266631147824,26.51320393880208,0,256
001_DEF,11904,190255,0.9762420654296876,100.4518071168568,22.567906697591145,0,256
001_DEF,11904,190511,0.990325927734375,100.99314322485588,25.392562866210938,0,256
001_DEF,11904,190767,0.722564697265625,82.75200247764587,20.05560811360677,0,256
001_DEF,12160,188207,0.991485595703125,71.68911609216593,29.162673950195312,0,256
001_DEF,12160,188463,0.9665374755859376,67.2229787549004,28.06298319498698,0,256
001_DEF,12160,188719,0.988494873046875,70.99585678335279,27.91746012369792,0,256
001_DEF,12160,188975,0.9994964599609376,75.08468869235367,28.348790486653645,0,256
001_DEF,12160,189231,0.9908905029296876,72.97361025749706,25.60277811686198,0,256
001_DEF,12160,189487,0.9868621826171876,82.38266276940703,25.4024658203125,0,256
001_DEF,12160,189743,0.9737548828125,82.74592517968267,23.58699544270833,0,256
001_DEF,12160,189999,0.9752349853515624,87.92754599056207,25.836039225260414,0,256
001_DEF,12160,190255,0.9449005126953124,84.78262528008781,24.1121826171875,0,256
001_DEF,12160,190511,0.9102783203125,85.29079480259679,22.707712809244796,0,256
001_DEF,12160,190767,0.97344970703125,87.27144696936011,23.4515380859375,0,256
001_DEF,12160,191023,0.820892333984375,69.39888581982814,20.273386637369796,0,256
001_DEF,12416,188207,1.0,52.47505540377461,35.14892578125,0,256
001_DEF,12416,188463,0.9867095947265624,53.39192003011704,29.590484619140625,0,256
001_DEF,12416,188719,0.9819488525390624,58.01353899179958,26.790980021158852,0,256
001_DEF,12416,188975,0.96087646484375,58.1683868682012,23.49468485514323,0,256
001_DEF,12416,189231,0.9241943359375,58.86346563859843,22.18174743652344,0,256
001_DEF,12416,189487,0.7996673583984375,57.99324034503661,20.290980021158852,0,256
001_DEF,12416,189743,0.9665679931640624,58.61377205676399,22.168324788411457,0,256
001_DEF,12416,189999,0.97271728515625,61.52762413560413,23.48162333170573,0,256
001_DEF,12416,190255,0.945709228515625,60.793575286865234,24.212198893229168,0,256
001_DEF,12416,190511,0.930999755859375,58.898727332940325,22.34101867675781,0,256
001_DEF,12416,190767,0.9835968017578124,72.18411724432372,23.210840861002605,0,256
001_DEF,12416,191023,0.98065185546875,73.04596159583889,25.40161641438802,0,256
001_DEF,12416,191279,0.5946807861328125,53.84782122797333,17.076273600260418,0,256
001_DEF,12672,188207,0.5942535400390625,50.11453112587333,25.13073221842448,0,256
001_DEF,12672,188463,0.948486328125,62.58740874915384,31.43346659342448,0,256
001_DEF,12672,188719,0.94561767578125,66.27788806310855,32.11553446451823,0,256
001_DEF,12672,188975,0.95458984375,80.60708271618932,24.75684102376302,0,256
001_DEF,12672,189231,0.8298492431640625,75.5076933556702,20.9774169921875,0,256
001_DEF,12672,189487,0.7712860107421875,69.52419001515955,19.82286071777344,0,256
001_DEF,12672,189743,0.8466644287109375,68.78865450248122,19.6612548828125,0,256
001_DEF,12672,189999,0.9198760986328124,65.08915705210529,21.985148111979168,0,256
001_DEF,12672,190255,0.98779296875,63.95132203749381,23.77764383951823,0,256
001_DEF,12672,190511,0.9933013916015624,62.66324856504798,22.549733479817707,0,256
001_DEF,12672,190767,0.9932403564453124,76.04537890851498,24.201705932617188,0,256
001_DEF,12672,191023,0.9947052001953124,78.50828007957898,27.72271219889323,0,256
001_DEF,12672,191279,0.985870361328125,64.58552845474333,26.718582153320312,0,256
001_DEF,12672,191535,0.1010589599609375,34.16999934613705,7.700907389322917,0,256
001_DEF,12928,188719,0.637939453125,60.35657021752559,20.002975463867188,0,256
001_DEF,12928,188975,0.9999542236328124,66.06855605705641,33.33191426595052,0,256
001_DEF,12928,189231,0.997955322265625,72.6677534841001,29.821873982747395,0,256
001_DEF,12928,189487,0.9990081787109376,63.3863213500008,29.679606119791668,0,256
001_DEF,12928,189743,0.9851837158203124,65.0706023981329,25.477137247721355,0,256
001_DEF,12928,189999,0.931121826171875,67.20902228355408,24.008773803710938,0,256
001_DEF,12928,190255,0.858795166015625,72.5882607230451,22.82836405436198,0,256
001_DEF,12928,190511,0.938079833984375,64.4328051933553,20.922017415364586,0,256
001_DEF,12928,190767,0.9813690185546876,69.89792741066776,22.120229085286457,0,256
001_DEF,12928,191023,0.985626220703125,68.68544177128933,23.647359212239586,0,256
001_DEF,12928,191279,1.0,59.90739224455319,25.76692708333333,0,256
001_DEF,12928,191535,0.473480224609375,46.24791259667836,15.751124064127604,0,256
001_DEF,13184,188975,0.9925079345703124,70.83384690410458,32.852193196614586,0,256
001_DEF,13184,189231,0.9999237060546876,72.16781345917843,32.36669413248698,0,256
001_DEF,13184,189487,0.996307373046875,61.02682529389858,29.822275797526043,0,256
001_DEF,13184,189743,0.9875335693359376,68.15081535279751,27.40834045410156,0,256
001_DEF,13184,189999,0.98876953125,69.44885382219218,26.696924845377605,0,256
001_DEF,13184,190255,0.9559478759765624,71.93500036001205,25.035614013671875,0,256
001_DEF,13184,190511,0.861663818359375,71.4490363439545,21.40574137369792,0,256
001_DEF,13184,190767,0.8843536376953125,76.73045101389289,22.500574747721355,0,256
001_DEF,13184,191023,0.954437255859375,70.51631596311927,23.022623697916668,0,256
001_DEF,13184,191279,0.994781494140625,64.36848755716346,24.674204508463543,0,256
001_DEF,13184,191535,0.9967498779296876,63.88867225660943,27.03724670410156,0,256
001_DEF,13184,191791,0.951171875,62.92221033363603,30.465418497721355,0,256
001_DEF,13184,192047,0.2261810302734375,36.647992849349976,10.966476440429688,0,256
001_DEF,13440,188975,0.4821624755859375,55.67713760188781,18.345662434895832,0,256
001_DEF,13440,189231,0.955902099609375,78.35148001997732,31.91000366210937,0,256
001_DEF,13440,189487,0.973052978515625,72.79105025879107,29.840052286783852,0,256
001_DEF,13440,189743,0.9958953857421876,78.10883754491806,29.167088826497395,0,256
001_DEF,13440,189999,0.983489990234375,85.00776670477353,27.426798502604168,0,256
001_DEF,13440,190255,0.977996826171875,78.73959801509045,24.799713134765625,0,256
001_DEF,13440,190511,0.9846343994140624,75.67549293860793,24.747726440429688,0,256
001_DEF,13440,190767,0.9657135009765624,75.9780051165726,25.658091227213543,0,256
001_DEF,13440,191023,0.869293212890625,74.99064091197215,24.17133076985677,0,256
001_DEF,13440,191279,0.9265289306640624,71.05431487318128,23.66033935546875,0,256
001_DEF,13440,191535,1.0,69.69137298222631,27.768513997395832,0,256
001_DEF,13440,191791,0.9998626708984376,65.45144271850586,31.82854715983073,0,256
001_DEF,13440,192047,0.9070281982421876,66.28521989285946,32.156270345052086,0,256
001_DEF,13440,192303,0.033660888671875,28.46980456239544,5.499867757161458,0,256
001_DEF,13696,189487,0.826995849609375,92.81356945540756,23.648269653320312,0,256
001_DEF,13696,189743,0.952545166015625,79.1288712748792,25.46380615234375,0,256
001_DEF,13696,189999,0.947998046875,76.65561205684207,26.56507873535156,0,256
001_DEF,13696,190255,0.997406005859375,78.35482287756167,29.978546142578125,0,256
001_DEF,13696,190511,0.98834228515625,87.83830112870783,27.88677469889323,0,256
001_DEF,13696,190767,0.951202392578125,91.8030001220759,28.96692403157552,0,256
001_DEF,13696,191023,0.9084014892578124,83.31014999537729,25.78233337402344,0,256
001_DEF,13696,191279,0.8389739990234375,81.79434871673584,22.308639526367188,0,256
001_DEF,13696,191535,0.9951629638671876,81.97157449927181,27.81056722005208,0,256
001_DEF,13696,191791,1.0,71.85227390541695,31.438023885091145,0,256
001_DEF,13696,192047,1.0,72.19072495936416,37.08501180013021,0,256
001_DEF,13696,192303,0.301116943359375,46.37984891142696,13.619110107421877,0,256
001_DEF,13952,189743,0.4732666015625,101.62869694735856,15.627904256184896,0,256
001_DEF,13952,189999,0.7067108154296875,119.64992387010716,20.468892415364586,0,256
001_DEF,13952,190255,0.8897857666015625,125.52177680190653,28.38205464680989,0,256
001_DEF,13952,190511,0.7993011474609375,126.43440574407578,23.31036376953125,0,256
001_DEF,13952,190767,0.70574951171875,132.04379694070667,18.680521647135414,0,256
001_DEF,13952,191023,0.6811065673828125,112.73831172194332,19.32326253255208,0,256
001_DEF,13952,191279,0.739654541015625,99.1914469951298,21.221094767252605,0,256
001_DEF,13952,191535,0.933197021484375,100.99307094421238,26.950581868489586,0,256
001_DEF,13952,191791,0.7245330810546875,91.15716478205286,22.34974670410156,0,256
001_DEF,13952,192047,0.968353271484375,82.0664818265941,34.234130859375,0,256
001_DEF,13952,192303,0.9519500732421876,78.09423801209778,32.139994303385414,0,256
001_DEF,13952,192559,0.056243896484375,25.544766571372747,4.382700602213542,0,256
001_DEF,14208,190255,0.785003662109375,75.48097391333431,24.99761962890625,0,256
001_DEF,14208,190511,0.9266357421875,76.88608810841106,30.625946044921875,0,256
001_DEF,14208,190767,0.914764404296875,99.34652521368116,27.4888916015625,0,256
001_DEF,14208,191023,0.8257904052734375,82.4498304144945,22.978317260742188,0,256
001_DEF,14208,191279,0.874786376953125,88.15395628567785,22.933400472005207,0,256
001_DEF,14208,191535,0.9286346435546876,92.58705806732178,26.261734008789062,0,256
001_DEF,14208,191791,0.86932373046875,87.04875206854194,20.603729248046875,0,256
